game,candidate_id,source,library,task,status,reason,protocol_hash,hit_at_1_mean,hit_at_1_variance,hit_at_1_worst,hit_at_1_worst_seed,position_hit_at_1_mean,position_hit_at_1_variance,position_hit_at_1_worst,position_hit_at_1_worst_seed,all_positions_hit_at_1_mean,all_positions_hit_at_1_variance,all_positions_hit_at_1_worst,all_positions_hit_at_1_worst_seed,mae_mean,mae_variance,mae_worst,mae_worst_seed,mse_mean,mse_variance,mse_worst,mse_worst_seed,rmse_mean,rmse_variance,rmse_worst,rmse_worst_seed
bingo5,sf-mfles,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.57875,0.0,0.57875,1,0.5787500000000001,0.0,0.5787500000000001,1,0.02,0.0,0.02,1,1.405,0.0,1.405,1,3.1125,0.0,3.1125,1,1.764227876437735,0.0,1.764227876437735,1
bingo5,sf-tbats,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.58,0.0,0.58,1,0.58,0.0,0.58,1,0.03,0.0,0.03,1,1.245,0.0,1.245,1,2.1975,0.0,2.1975,1,1.4823967080373592,0.0,1.4823967080373592,1
bingo5,sf-theta,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.585,0.0,0.585,1,0.585,0.0,0.585,1,0.02,0.0,0.02,1,1.23125,0.0,1.23125,1,2.13625,0.0,2.13625,1,1.4615915982243466,0.0,1.4615915982243466,1
bingo5,sf-optimizedtheta,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.585,0.0,0.585,1,0.585,0.0,0.585,1,0.02,0.0,0.02,1,1.23125,0.0,1.23125,1,2.13625,0.0,2.13625,1,1.4615915982243466,0.0,1.4615915982243466,1
bingo5,sf-dynamictheta,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.585,0.0,0.585,1,0.585,0.0,0.585,1,0.02,0.0,0.02,1,1.23125,0.0,1.23125,1,2.13625,0.0,2.13625,1,1.4615915982243466,0.0,1.4615915982243466,1
bingo5,sf-dynamicoptimizedtheta,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.585,0.0,0.585,1,0.585,0.0,0.585,1,0.02,0.0,0.02,1,1.23,0.0,1.23,1,2.135,0.0,2.135,1,1.4611639196202457,0.0,1.4611639196202457,1
bingo5,sf-garch,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.07125,0.0,0.07125,1,0.07125,0.0,0.07125,1,0.0,0.0,0.0,1,15.04625,0.0,15.04625,1,310.48125,0.0,310.48125,1,17.620478143342194,0.0,17.620478143342194,1
bingo5,sf-arch,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.07125,0.0,0.07125,1,0.07125,0.0,0.07125,1,0.0,0.0,0.0,1,15.0225,0.0,15.0225,1,309.195,0.0,309.195,1,17.583941537664415,0.0,17.583941537664415,1
bingo5,sf-constantmodel,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.0425,0.0,0.0425,1,0.0425,0.0,0.0425,1,0.0,0.0,0.0,1,16.03375,0.0,16.03375,1,343.32625,0.0,343.32625,1,18.529065006092456,0.0,18.529065006092456,1
bingo5,sf-zeromodel,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.0425,0.0,0.0425,1,0.0425,0.0,0.0425,1,0.0,0.0,0.0,1,16.03375,0.0,16.03375,1,343.32625,0.0,343.32625,1,18.529065006092456,0.0,18.529065006092456,1
bingo5,sf-ucm,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.5875,0.0,0.5875,1,0.5874999999999999,0.0,0.5874999999999999,1,0.03,0.0,0.03,1,1.21625,0.0,1.21625,1,2.04125,0.0,2.04125,1,1.4287232062229547,0.0,1.4287232062229547,1
